"direction","distance_threshold_m","predictor","slope","p_value","r_squared","adj_r_squared","AIC","sample_size","conf_low","conf_high","status","effect_interpretation"
"All",70,"neighbour_density_per_ha",0.0160797029304042,0.0832357723527384,0.00439963593202583,0.00293766770285109,1089.68709748435,683,-0.00211978877041168,0.0342791946312201,"OK","more nearby plots are associated with higher DGR"
"All",80,"neighbour_density_per_ha",0.022298883951976,0.0378291333073305,0.00631748500424464,0.00485833299984562,1088.37014921525,683,0.00125713058349924,0.0433406373204527,"OK","more nearby plots are associated with higher DGR"
"All",90,"neighbour_density_per_ha",0.0220498474760471,0.0398373092759958,0.00618914032585849,0.00472979985643973,1088.45836024184,683,0.00102710460954175,0.0430725903425524,"OK","more nearby plots are associated with higher DGR"
"All",100,"neighbour_density_per_ha",0.0333726681951655,0.00177418409710926,0.0142539627562663,0.0128064649042198,1082.89317117944,683,0.0124915993609446,0.0542537370293863,"OK","more nearby plots are associated with higher DGR"
"All",110,"neighbour_density_per_ha",0.0341870165888349,0.00201043622729279,0.0139212531106451,0.0124732666981792,1083.12365889006,683,0.0125386605705811,0.0558353726070887,"OK","more nearby plots are associated with higher DGR"
"All",120,"neighbour_density_per_ha",0.032145187082755,0.00446491340458335,0.0118097147196785,0.0103586276634666,1084.58463634291,683,0.0100211881546173,0.0542691860108927,"OK","more nearby plots are associated with higher DGR"
"All",130,"neighbour_density_per_ha",0.0304724778637824,0.00825778785730498,0.0101999251662451,0.00874647424872121,1085.69635713783,683,0.00788695739487735,0.0530579983326874,"OK","more nearby plots are associated with higher DGR"
"All",140,"neighbour_density_per_ha",0.0362184413758864,0.00187723329374625,0.0141036457955359,0.0126559272137379,1082.99731428858,683,0.0134346090692434,0.0590022736825295,"OK","more nearby plots are associated with higher DGR"
"All",150,"neighbour_density_per_ha",0.0349193085020375,0.00285865564784074,0.0129870055121105,0.0115376472235821,1083.77045208685,683,0.0120148703966888,0.0578237466073862,"OK","more nearby plots are associated with higher DGR"
"All",160,"neighbour_density_per_ha",0.0360549998270629,0.00247664508795158,0.0133672496136696,0.0119184496865237,1083.50727747686,683,0.0127489153153896,0.0593610843387362,"OK","more nearby plots are associated with higher DGR"
"All",170,"neighbour_density_per_ha",0.038135108851954,0.00215861775053147,0.013732187560426,0.0122839235186646,1083.25460116345,683,0.0138186885512763,0.0624515291526317,"OK","more nearby plots are associated with higher DGR"
"All",180,"neighbour_density_per_ha",0.0378514714593913,0.00354431859013123,0.0124184352094512,0.0109682420159262,1084.16378197386,683,0.0124544432795852,0.0632484996391973,"OK","more nearby plots are associated with higher DGR"
"All",190,"neighbour_density_per_ha",0.0348586811963746,0.0101465545886504,0.00966493570173685,0.00821069919028572,1086.06542064862,683,0.00830959176662751,0.0614077706261216,"OK","more nearby plots are associated with higher DGR"
"All",200,"neighbour_density_per_ha",0.03722904358239,0.00907177525092552,0.0099554555577792,0.0085016456540461,1085.86502971122,683,0.00929551740132326,0.0651625697634568,"OK","more nearby plots are associated with higher DGR"
"All",210,"neighbour_density_per_ha",0.0387345598522124,0.0104083727134146,0.00959893260375773,0.00814459917145782,1086.11093919621,683,0.00913128288421941,0.0683378368202054,"OK","more nearby plots are associated with higher DGR"
"All",220,"neighbour_density_per_ha",0.0418864458082023,0.00874431883750211,0.0100509999655516,0.00859733036197674,1085.79911350585,683,0.0106096417022169,0.0731632499141878,"OK","more nearby plots are associated with higher DGR"
"All",230,"neighbour_density_per_ha",0.040163163578683,0.0167786846089457,0.00836944134233173,0.00691330248967725,1086.95829463517,683,0.00727029768541999,0.073056029471946,"OK","more nearby plots are associated with higher DGR"
"All",240,"neighbour_density_per_ha",0.0378708070882156,0.0302063958207115,0.00687924739534138,0.00542092029900565,1087.98391699025,683,0.00363487078507911,0.072106743391352,"OK","more nearby plots are associated with higher DGR"
"All",250,"neighbour_density_per_ha",0.0391491464221453,0.0313256052625947,0.00678806327830306,0.00532960228458546,1088.04662426211,683,0.00351901649737019,0.0747792763469204,"OK","more nearby plots are associated with higher DGR"
"All",260,"neighbour_density_per_ha",0.039399486096773,0.0375632197986749,0.00633501218849811,0.00487588592152077,1088.35810193431,683,0.00227299475264252,0.0765259774409035,"OK","more nearby plots are associated with higher DGR"
"All",270,"neighbour_density_per_ha",0.0378977655327305,0.0533892934474157,0.00546873820221411,0.00400833987358307,1088.95327976969,683,-0.000554890384498907,0.0763504214499598,"OK","more nearby plots are associated with higher DGR"
"All",280,"neighbour_density_per_ha",0.0350188680279765,0.0813806568817748,0.0044531102319514,0.00299122052597778,1089.65041215453,683,-0.00437678692697988,0.0744145229829329,"OK","more nearby plots are associated with higher DGR"
"All",290,"neighbour_density_per_ha",0.0368422116469473,0.0724524317841271,0.00473023918063061,0.00326875641878133,1089.46025996436,683,-0.00336663644639289,0.0770510597402876,"OK","more nearby plots are associated with higher DGR"
"All",300,"neighbour_density_per_ha",0.0387395346809807,0.0676631660512893,0.00489440039666534,0.0034331586938704,1089.34759567697,683,-0.00282149721976643,0.0803005665817279,"OK","more nearby plots are associated with higher DGR"
"All",310,"neighbour_density_per_ha",0.0424568718612505,0.0529520974968165,0.00548881620500082,0.00402844735948693,1088.9394909479,683,-0.000542347273891235,0.0854560909963921,"OK","more nearby plots are associated with higher DGR"
"All",320,"neighbour_density_per_ha",0.0472757907666747,0.0379362952758785,0.00631045800649192,0.00485129568344711,1088.37497915079,683,0.00264024952138381,0.0919113320119656,"OK","more nearby plots are associated with higher DGR"
"All",330,"neighbour_density_per_ha",0.0532304751565379,0.0243450089000457,0.00742254448366097,0.00596501518040637,1087.61017246144,683,0.00691637546063995,0.0995445748524359,"OK","more nearby plots are associated with higher DGR"
"All",340,"neighbour_density_per_ha",0.0604484686230019,0.0134467135397868,0.00893757763323804,0.00748227304826476,1086.56687034405,683,0.0125553653223284,0.108341571923676,"OK","more nearby plots are associated with higher DGR"
"All",350,"neighbour_density_per_ha",0.0669307867910721,0.00841876097773704,0.0101496825047138,0.00869615780941968,1085.73102562067,683,0.0171992878364799,0.116662285745664,"OK","more nearby plots are associated with higher DGR"
"All",360,"neighbour_density_per_ha",0.0759669287219326,0.00388050417077489,0.0121792930607258,0.0107287487039867,1084.32914989989,683,0.0244915351877412,0.127442322256124,"OK","more nearby plots are associated with higher DGR"
"All",370,"neighbour_density_per_ha",0.0855497074316299,0.00172791583904428,0.0143243480863591,0.0128769535901571,1082.84440111595,683,0.0321553708940144,0.138944043969245,"OK","more nearby plots are associated with higher DGR"
"All",380,"neighbour_density_per_ha",0.092412207642394,0.00101900581253546,0.0157348444816631,0.0142895211989635,1081.8663319283,683,0.0374199869613991,0.147404428323389,"OK","more nearby plots are associated with higher DGR"
"All",390,"neighbour_density_per_ha",0.0991087588191749,0.000580964792645544,0.0172426843143638,0.0157995751870721,1080.81921139711,683,0.042812462247599,0.155405055390751,"OK","more nearby plots are associated with higher DGR"
"All",400,"neighbour_density_per_ha",0.103802520548095,0.000402956577797164,0.0182277371065345,0.0167860744591138,1080.13427275249,683,0.0464841303485609,0.16112091074763,"OK","more nearby plots are associated with higher DGR"
"All",410,"neighbour_density_per_ha",0.112617339736805,0.000171181163239202,0.0205408330056897,0.019102566974861,1078.52319798836,683,0.0541064785510411,0.171128200922568,"OK","more nearby plots are associated with higher DGR"
"All",420,"neighbour_density_per_ha",0.118844993625923,0.000101946277499799,0.021945606297541,0.0205094030762452,1077.54291326155,683,0.0591503053820156,0.178539681869831,"OK","more nearby plots are associated with higher DGR"
"All",430,"neighbour_density_per_ha",0.124406769947474,0.0000585171054660476,0.0234531753880059,0.0220191859245521,1076.48932761623,683,0.0640067879462669,0.184806751948681,"OK","more nearby plots are associated with higher DGR"
"All",440,"neighbour_density_per_ha",0.130796355839224,0.0000347413636211076,0.0248713446173267,0.0234394376343859,1075.49673457089,683,0.0691760207827059,0.192416690895741,"OK","more nearby plots are associated with higher DGR"
"All",450,"neighbour_density_per_ha",0.138550498282606,0.0000172956497873134,0.0267711026603823,0.0253419853368293,1074.16480742764,683,0.0756969869801697,0.201404009585042,"OK","more nearby plots are associated with higher DGR"
"All",460,"neighbour_density_per_ha",0.143552897449463,0.0000126896925097668,0.0276153203357369,0.0261874426857159,1073.57208879608,683,0.079461010460643,0.207644784438283,"OK","more nearby plots are associated with higher DGR"
"All",470,"neighbour_density_per_ha",0.150807033529312,0.00000718446694145194,0.0291671231443706,0.0277415242062566,1072.48123662665,683,0.0853443022120527,0.216269764846572,"OK","more nearby plots are associated with higher DGR"
"All",480,"neighbour_density_per_ha",0.157535806659486,0.00000388942733751111,0.0308421245198607,0.0294189852019751,1071.3018225265,683,0.0910924618569195,0.223979151462052,"OK","more nearby plots are associated with higher DGR"
"All",490,"neighbour_density_per_ha",0.160108337286736,0.00000351735579258364,0.0311166592655598,0.0296939230823962,1071.10832072581,683,0.0928880608708017,0.227328613702671,"OK","more nearby plots are associated with higher DGR"
"All",500,"neighbour_density_per_ha",0.16587794096296,0.00000235061775763016,0.032217191702447,0.0307960715727884,1070.33207569703,683,0.097474046050373,0.234281835875548,"OK","more nearby plots are associated with higher DGR"
"All",10,"proximity_pressure",NA,NA,NA,NA,NA,683,NA,NA,"Skipped: predictor has insufficient variation",NA
"All",20,"proximity_pressure",-0.298508488694787,0.633329885030063,0.000334363081018039,-0.00113357471181441,1092.47027045272,683,-1.52657529455014,0.929558317160568,"OK","more nearby plots are associated with lower DGR"
"All",30,"proximity_pressure",-0.494294680583401,0.401950983420751,0.0010317696354939,-0.000435144065481952,1091.99361617018,683,-1.65151883044087,0.662929469274068,"OK","more nearby plots are associated with lower DGR"
"All",40,"proximity_pressure",-0.22340674151893,0.643309858218048,0.000315070654121683,-0.0011528954682658,1092.48345146039,683,-1.17023443904435,0.723420956006488,"OK","more nearby plots are associated with lower DGR"
"All",50,"proximity_pressure",-0.14270874068889,0.648250189485702,0.000305777301882866,-0.0011622024671305,1092.48980079095,683,-0.756652553843211,0.471235072465431,"OK","more nearby plots are associated with lower DGR"
"All",60,"proximity_pressure",0.0926160369403309,0.725872619920902,0.000180637798770465,-0.00128752572869106,1092.57529186376,683,-0.425813495444147,0.611045569324809,"OK","more nearby plots are associated with higher DGR"
"All",70,"proximity_pressure",0.230720359617408,0.361073498201176,0.00122504740580614,-0.000241582480529079,1091.8614583246,683,-0.264947065275817,0.726387784510634,"OK","more nearby plots are associated with higher DGR"
"All",80,"proximity_pressure",0.304723924044457,0.220726520015499,0.00220130752981963,0.000736111211948609,1091.19352832414,683,-0.183405224611949,0.792853072700864,"OK","more nearby plots are associated with higher DGR"
"All",90,"proximity_pressure",0.321226132919506,0.162985610869259,0.00285602229597802,0.00139178738011303,1090.74522451268,683,-0.130376112343339,0.772828378182351,"OK","more nearby plots are associated with higher DGR"
"All",100,"proximity_pressure",0.445186989887743,0.0297753693650603,0.00691530463599077,0.00545703048714496,1087.9591188553,683,0.0437872981402113,0.846586681635275,"OK","more nearby plots are associated with higher DGR"
"All",110,"proximity_pressure",0.436213882179512,0.0224253241633413,0.00763051267383178,0.00617328875705325,1087.46705299427,683,0.0619254463605738,0.81050231799845,"OK","more nearby plots are associated with higher DGR"
"All",120,"proximity_pressure",0.398153259318038,0.0251839321376416,0.00733693523066946,0.00587928021632389,1087.66907829096,683,0.0497028744972602,0.746603644138815,"OK","more nearby plots are associated with higher DGR"
"All",130,"proximity_pressure",0.365071550076406,0.0281029616487236,0.00706053566895928,0.00560247478154219,1087.8592280305,683,0.0393341433204558,0.690808956832356,"OK","more nearby plots are associated with higher DGR"
"All",140,"proximity_pressure",0.393714227728081,0.0112695383448832,0.00939323364308672,0.00793859815651277,1086.25277850472,683,0.0895057756413294,0.697922679814833,"OK","more nearby plots are associated with higher DGR"
"All",150,"proximity_pressure",0.368094425871684,0.011338998780714,0.00937734940616722,0.0079226905947225,1086.26373022361,683,0.0834383860791706,0.652750465664198,"OK","more nearby plots are associated with higher DGR"
"All",160,"proximity_pressure",0.358212654979812,0.00911374629448795,0.00994346471991422,0.00848963720848972,1085.87330175586,683,0.0892765331712511,0.627148776788372,"OK","more nearby plots are associated with higher DGR"
"All",170,"proximity_pressure",0.351905374214199,0.00771242746511362,0.0103778920472977,0.00892470246146415,1085.5735421253,683,0.0933502771403712,0.610460471288027,"OK","more nearby plots are associated with higher DGR"
"All",180,"proximity_pressure",0.332461709499717,0.00913800935433646,0.00993655863052035,0.00848272097799541,1085.87806597128,683,0.0827710879216945,0.582152331077739,"OK","more nearby plots are associated with higher DGR"
"All",190,"proximity_pressure",0.302089999501566,0.0147082082446322,0.00870703449190072,0.00725139137074338,1086.72573284388,683,0.0595690205650201,0.544610978438111,"OK","more nearby plots are associated with higher DGR"
"All",200,"proximity_pressure",0.301267482590977,0.0130493734653501,0.00901481354074015,0.00755962237119645,1086.51364041696,683,0.063608326855831,0.538926638326123,"OK","more nearby plots are associated with higher DGR"
"All",210,"proximity_pressure",0.296770779489693,0.0132141652962815,0.00898249207884289,0.00752725344753424,1086.53591642954,683,0.0622342665118205,0.531307292467565,"OK","more nearby plots are associated with higher DGR"
"All",220,"proximity_pressure",0.300439035791334,0.0112493936553246,0.00939785908873855,0.00794323039430211,1086.2495893616,683,0.0683585576304636,0.532519513952204,"OK","more nearby plots are associated with higher DGR"
"All",230,"proximity_pressure",0.284816792313611,0.0148910983343194,0.00867530557890539,0.00721961586609909,1086.74759368777,683,0.0557415012034003,0.513892083423822,"OK","more nearby plots are associated with higher DGR"
